date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:38:00	231/231	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Feb%202023%2019:58:25%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Famazon-trn-sq.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=769fdd5e5fdc879377db49f65750aeb4	C:/My%20Web%20Sites/class%20central%203/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/amazon-trn-sqc0bb.png	(from https://www.classcentral.com/)
12:38:00	184/184	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Feb%202023%2012:16:52%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Ficon-business.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=b910d7c48aee9e8a351adbd7e5e43088	C:/My%20Web%20Sites/class%20central%203/ccweb.imgix.net/https_/www.classcentral.com/images/icon-business39ff.png	(from https://www.classcentral.com/)
12:38:01	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Feb%202023%2010:38:00%20GMT	https://www.classcentral.com/images/illustrations/homepage-discover-01.png	C:/My%20Web%20Sites/class%20central%203/www.classcentral.com/images/illustrations/homepage-discover-01.png	(from https://www.classcentral.com/)
12:38:01	140683/140683	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2017:36:14%20GMT	https://www.classcentral.com/report/category/best-courses/	C:/My%20Web%20Sites/class%20central%203/www.classcentral.com/report/category/best-courses/index.html	(from https://www.classcentral.com/)
12:38:02	152987/152987	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2014:22:47%20GMT	https://www.classcentral.com/report/online-learning-deals/	C:/My%20Web%20Sites/class%20central%203/www.classcentral.com/report/online-learning-deals/index.html	(from https://www.classcentral.com/)
12:38:02	240/240	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2009:56:54%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fharvard.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=f1c37d68ba75a2d79060c761015d13dd	C:/My%20Web%20Sites/class%20central%203/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/harvard24a9.png	(from https://www.classcentral.com/)
12:38:03	3875/3875	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2000:56:06%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fharvard.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=e177bee72e03d5df7c50177940004b51	C:/My%20Web%20Sites/class%20central%203/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/harvard12fb.png	(from https://www.classcentral.com/)
12:38:03	771121/771121	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2010:38:01%20GMT	https://www.classcentral.com/university/harvard	C:/My%20Web%20Sites/class%20central%203/www.classcentral.com/university/harvard.html	(from https://www.classcentral.com/)
12:38:03	236/236	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Feb%202023%2011:14:40%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fstanford.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=4d76acd20763cefaed85c13fb5372a5f	C:/My%20Web%20Sites/class%20central%203/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/stanford5813.png	(from https://www.classcentral.com/)
12:38:03	3246/3246	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Feb%202023%2011:36:28%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fstanford.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=88952c24aeee5f18451e40581c99deac	C:/My%20Web%20Sites/class%20central%203/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/stanford692f.png	(from https://www.classcentral.com/)
12:38:04	235/235	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Feb%202023%2011:36:28%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fiit-kharagpur.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=dbb147b3f2122e282590dfa390774c91	C:/My%20Web%20Sites/class%20central%203/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/iit-kharagpurbad5.png	(from https://www.classcentral.com/)
12:38:05	4415/4415	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2005:23:28%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fiit-kharagpur.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=240da08e01eed98192e99ce4f1d6ce97	C:/My%20Web%20Sites/class%20central%203/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/iit-kharagpur3e7e.png	(from https://www.classcentral.com/)
12:38:05	736142/736142	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2010:38:03%20GMT	https://www.classcentral.com/university/iit-kharagpur	C:/My%20Web%20Sites/class%20central%203/www.classcentral.com/university/iit-kharagpur.html	(from https://www.classcentral.com/)
12:38:05	239/239	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Nov%202022%2015:10:34%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fmit.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=02800637beb3661f9470dadb7ad3e8d8	C:/My%20Web%20Sites/class%20central%203/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/mit7179.png	(from https://www.classcentral.com/)
12:38:06	741/741	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Feb%202023%2014:14:37%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fmit.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=5e57f727cf0057460f8bee7213cd3539	C:/My%20Web%20Sites/class%20central%203/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/mit6803.png	(from https://www.classcentral.com/)
12:38:07	240/240	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2005:52:32%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Frice.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=2178a591a83a18a7787fa7f546bb197c	C:/My%20Web%20Sites/class%20central%203/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/ricec4e3.png	(from https://www.classcentral.com/)
12:38:07	753394/753394	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2010:38:05%20GMT	https://www.classcentral.com/university/rice	C:/My%20Web%20Sites/class%20central%203/www.classcentral.com/university/rice.html	(from https://www.classcentral.com/)
12:38:07	4913/4913	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2005:23:28%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Frice.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=a4cd65fffbdcfa9e4f713a0f8727ca9f	C:/My%20Web%20Sites/class%20central%203/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/ricecc22.png	(from https://www.classcentral.com/)
12:38:08	240/240	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2008:47:18%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fiitm.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=93aa888ff0997150eb3cd10fd4793843	C:/My%20Web%20Sites/class%20central%203/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/iitm5204.png	(from https://www.classcentral.com/)
12:38:08	5548/5548	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2004:00:39%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fiitm.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=78fd57bad00a8445c4a83e942421bdfa	C:/My%20Web%20Sites/class%20central%203/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/iitm3280.png	(from https://www.classcentral.com/)
12:38:09	738135/738135	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2010:38:07%20GMT	https://www.classcentral.com/university/iitm	C:/My%20Web%20Sites/class%20central%203/www.classcentral.com/university/iitm.html	(from https://www.classcentral.com/)
12:38:10	229/229	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Feb%202023%2011:36:01%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fcolumbia.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=a591532afd41f2ce4428d919445e07c6	C:/My%20Web%20Sites/class%20central%203/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/columbia9b1a.png	(from https://www.classcentral.com/)
12:38:11	751372/751372	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2010:38:09%20GMT	https://www.classcentral.com/university/columbia	C:/My%20Web%20Sites/class%20central%203/www.classcentral.com/university/columbia.html	(from https://www.classcentral.com/)
12:38:11	2387/2387	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Feb%202023%2018:23:41%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fcolumbia.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=cda5c4e367a8d8597981733b1a1e2020	C:/My%20Web%20Sites/class%20central%203/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/columbia3755.png	(from https://www.classcentral.com/)
12:38:13	733215/733215	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2010:38:11%20GMT	https://www.classcentral.com/university/cornell	C:/My%20Web%20Sites/class%20central%203/www.classcentral.com/university/cornell.html	(from https://www.classcentral.com/)
12:38:13	237/237	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Nov%202022%2010:42:39%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fcornell.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=4e41c1451711a035caa7d02d9d276d15	C:/My%20Web%20Sites/class%20central%203/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/cornella27f.png	(from https://www.classcentral.com/)
12:38:13	4778/4778	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Feb%202023%2015:29:27%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fcornell.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=c281a17cd599f91a73543731494ff4de	C:/My%20Web%20Sites/class%20central%203/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/cornell9c0f.png	(from https://www.classcentral.com/)
12:38:14	238/238	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Feb%202023%2012:04:57%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fedinburgh.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=7591ca2c569462d7117aa23378267c2e	C:/My%20Web%20Sites/class%20central%203/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/edinburgh47df.png	(from https://www.classcentral.com/)
12:38:14	5180/5180	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2008:50:55%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fedinburgh.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=02e1424f140c413a5f4bff39345aade7	C:/My%20Web%20Sites/class%20central%203/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/edinburgh3216.png	(from https://www.classcentral.com/)
12:38:15	780081/780081	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2010:38:13%20GMT	https://www.classcentral.com/university/edinburgh	C:/My%20Web%20Sites/class%20central%203/www.classcentral.com/university/edinburgh.html	(from https://www.classcentral.com/)
12:38:16	241/241	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2010:05:52%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fpurdue.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=d06c10c597caa799bfb87e0053557753	C:/My%20Web%20Sites/class%20central%203/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/purdue21f6.png	(from https://www.classcentral.com/)
12:38:16	740341/740341	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2010:38:14%20GMT	https://www.classcentral.com/university/purdue	C:/My%20Web%20Sites/class%20central%203/www.classcentral.com/university/purdue.html	(from https://www.classcentral.com/)
12:38:16	1879/1879	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2007:43:46%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fpurdue.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=57260d55af3c798ab3c3c38fd644d5dc	C:/My%20Web%20Sites/class%20central%203/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/purdue39cf.png	(from https://www.classcentral.com/)
12:38:17	203/203	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2010:29:35%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fpenn.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=3d58c48b5efe9a51f65f424dd4af6262	C:/My%20Web%20Sites/class%20central%203/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/pennab51.png	(from https://www.classcentral.com/)
12:38:18	788570/788570	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2010:38:16%20GMT	https://www.classcentral.com/university/penn	C:/My%20Web%20Sites/class%20central%203/www.classcentral.com/university/penn.html	(from https://www.classcentral.com/)
12:38:18	2471/2471	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Feb%202023%2023:24:22%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fpenn.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=9be4953459c0a57a968f58552de3da24	C:/My%20Web%20Sites/class%20central%203/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/penn0cdc.png	(from https://www.classcentral.com/)
12:38:19	170/170	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Feb%202023%2011:36:03%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fduke.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=57ad7d266b06143d32665738cbaff375	C:/My%20Web%20Sites/class%20central%203/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/dukedf08.png	(from https://www.classcentral.com/)
12:38:19	759212/759212	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2010:38:18%20GMT	https://www.classcentral.com/university/duke	C:/My%20Web%20Sites/class%20central%203/www.classcentral.com/university/duke.html	(from https://www.classcentral.com/)
12:38:19	1630/1630	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2007:43:48%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fduke.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=7badaeb1866525d65f9e1b769fd1c8a8	C:/My%20Web%20Sites/class%20central%203/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/dukebf93.png	(from https://www.classcentral.com/)
12:38:20	220/220	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2009:26:58%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fumich.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=031c94c40f8a9dfb3a6ffdbd8fd257ad	C:/My%20Web%20Sites/class%20central%203/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/umichb05a.png	(from https://www.classcentral.com/)
12:38:21	2702/2702	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Feb%202023%2018:52:57%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fumich.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=c3639dfc0b29edccbff274081475d99f	C:/My%20Web%20Sites/class%20central%203/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/umich1bfb.png	(from https://www.classcentral.com/)
12:38:21	784364/784364	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2010:38:19%20GMT	https://www.classcentral.com/university/umich	C:/My%20Web%20Sites/class%20central%203/www.classcentral.com/university/umich.html	(from https://www.classcentral.com/)
12:38:22	174/174	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Feb%202023%2014:33:06%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fcoursera-trn-sq.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=62444c850e8c2df63744ab05e62b1a08	C:/My%20Web%20Sites/class%20central%203/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/coursera-trn-sqc43d.png	(from https://www.classcentral.com/)
12:38:23	844520/844520	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2010:38:21%20GMT	https://www.classcentral.com/provider/coursera	C:/My%20Web%20Sites/class%20central%203/www.classcentral.com/provider/coursera.html	(from https://www.classcentral.com/)
12:38:23	1346/1346	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Feb%202023%2021:07:14%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fcoursera-trn-sq.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=25870ffbba482c2c8dca6ab7233fa851	C:/My%20Web%20Sites/class%20central%203/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/coursera-trn-sqf873.png	(from https://www.classcentral.com/)
12:38:24	202/202	---M--	200	added ('OK')	image/png	date:Mon,%2026%20Dec%202022%2005:26:19%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fedx-trn-sq.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=4bb43d8fa5044a85c1f1880d58630cd9	C:/My%20Web%20Sites/class%20central%203/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/edx-trn-sq7d7a.png	(from https://www.classcentral.com/)
12:38:24	2103/2103	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Feb%202023%2013:00:22%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fedx-trn-sq.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=86be374faaa2c332611cd8a1cb508975	C:/My%20Web%20Sites/class%20central%203/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/edx-trn-sqe227.png	(from https://www.classcentral.com/)
12:38:25	834110/834110	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2010:38:23%20GMT	https://www.classcentral.com/provider/edx	C:/My%20Web%20Sites/class%20central%203/www.classcentral.com/provider/edx.html	(from https://www.classcentral.com/)
12:38:26	215/215	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Feb%202023%2012:47:59%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Ffuturelearn-trn-sq.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=c69690bc75957912c28643eddaf2ae9b	C:/My%20Web%20Sites/class%20central%203/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/futurelearn-trn-sq1970.png	(from https://www.classcentral.com/)
12:38:26	836400/836400	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2010:38:24%20GMT	https://www.classcentral.com/provider/futurelearn	C:/My%20Web%20Sites/class%20central%203/www.classcentral.com/provider/futurelearn.html	(from https://www.classcentral.com/)
12:38:26	1603/1603	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2008:50:26%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Ffuturelearn-trn-sq.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=890afa9595255a6e9b8884ddc515d769	C:/My%20Web%20Sites/class%20central%203/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/futurelearn-trn-sqc75e.png	(from https://www.classcentral.com/)
12:38:26	7695/7695	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2010:38:25%20GMT	https://www.classcentral.com/provider/udemy	C:/My%20Web%20Sites/class%20central%203/www.classcentral.com/provider/udemy	(from https://www.classcentral.com/)
12:38:27	206/206	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2010:33:46%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fudemy-trn-sq.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=3683868b4f1d2268e0295daca76448bc	C:/My%20Web%20Sites/class%20central%203/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/udemy-trn-sqd9e7.png	(from https://www.classcentral.com/)
12:38:27	1382/1382	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2010:29:49%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fudemy-trn-sq.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=918f4790c5c5818a022e23be21061434	C:/My%20Web%20Sites/class%20central%203/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/udemy-trn-sq6b36.png	(from https://www.classcentral.com/)
12:38:27	7676/7676	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2010:38:26%20GMT	https://www.classcentral.com/provider/swayam	C:/My%20Web%20Sites/class%20central%203/www.classcentral.com/provider/swayam	(from https://www.classcentral.com/)
12:38:27	240/240	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2010:18:59%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fswayam-trn-sq.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=88931fa05e58c8ad6ecb7b60e18810cd	C:/My%20Web%20Sites/class%20central%203/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/swayam-trn-sqb82e.png	(from https://www.classcentral.com/)
12:38:27	2696/2696	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Feb%202023%2016:20:46%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fswayam-trn-sq.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=d66b9084f03e29797282e157f846187f	C:/My%20Web%20Sites/class%20central%203/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/swayam-trn-sq20ea.png	(from https://www.classcentral.com/)
12:38:28	7960/7960	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2010:38:27%20GMT	https://www.classcentral.com/provider/linkedin-learning	C:/My%20Web%20Sites/class%20central%203/www.classcentral.com/provider/linkedin-learning.12b.delayed	(from https://www.classcentral.com/)
12:38:28	242/242	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Feb%202023%2013:23:42%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Flinkedin-learning-trn-sq.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=a6426a8fce21144823f0f9b66a145643	C:/My%20Web%20Sites/class%20central%203/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/linkedin-learning-trn-sq6510.png	(from https://www.classcentral.com/)
12:38:28	1749/1749	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Feb%202023%2016:20:46%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Flinkedin-learning-trn-sq.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=7deeee41ea2d12f795bfdc405a89c496	C:/My%20Web%20Sites/class%20central%203/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/linkedin-learning-trn-sq8c39.png	(from https://www.classcentral.com/)
12:38:29	7906/7906	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2010:38:28%20GMT	https://www.classcentral.com/provider/skillshare	C:/My%20Web%20Sites/class%20central%203/www.classcentral.com/provider/skillshare.12e.delayed	(from https://www.classcentral.com/)
12:38:29	201/201	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2008:51:13%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fskillshare-trn-sq.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=a3789896c1d0a14de697235ee08d15a2	C:/My%20Web%20Sites/class%20central%203/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/skillshare-trn-sqad55.png	(from https://www.classcentral.com/)
